date,p,T,Tpot,Tdew,rh,VPmax,VPact,VPdef,sh,H2OC,rho,wv,max. wv,wd,rain,raining,SWDR,PAR,max. PAR,Tlog,OT
2021-01-01 18:00:00,1015.9727127397435,6.163248717991328,7.531435252648626,6.352454368989265,81.76784695669218,14.53223523040959,7.025762278306309,5.204681955489658,3.2230033757348506,3.0114107879944476,1208.036568235889,2.9512695770158635,4.805487637129843,273.3817916685839,0.714191809807229,0,0.0,0.0,0.0,9.765999810268475,8.255073777427118
2021-01-01 19:00:00,1015.345853072509,8.200062365254594,6.604960451796538,6.944577468299475,76.37521875206276,14.12184546270037,6.964123038338874,4.737364541507961,3.6127305674692134,2.761183148537979,1207.2644415922402,3.2919994575396907,4.911094233660817,264.44094269872943,0.17830837865768345,0,0.0,0.0,0.0,10.596312446417075,9.332290366862592
2021-01-01 20:00:00,1015.3521101091638,8.040691452331442,7.6714753306755155,8.15255892950463,76.5579994775015,14.755930327471939,8.0120121058237,4.373554712091493,3.590461222949078,3.008704364177934,1208.894874202934,3.0826778207675476,7.131438453761768,269.07279803275117,0.0,0,0.0,0.0,0.0,11.751490926226563,10.291076773606987
2021-01-01 21:00:00,1015.0677491880566,10.246540384132441,9.526830461235736,8.807374374407507,74.39561975283551,14.903315460174053,8.316187506726251,3.9251977602519452,3.9816418309066726,3.5508653292323196,1208.890664456184,4.8617176526675365,7.278480474066306,244.11817309322512,0.0,0,0.0,0.0,0.0,12.137545193605735,11.050265930046267
2021-01-01 22:00:00,1016.7012282460144,11.28768780383061,11.666244091752281,9.738210911984554,76.8217332055549,16.926641684935703,9.276812319741728,3.7609103034392257,4.26090263726193,3.397907041137907,1209.8789561788556,4.652943733337476,7.1149214752470975,261.7236941944518,0.052002335664480315,0,0.0,0.0,0.0,12.190374814182034,11.67312789708674
2021-01-01 23:00:00,1015.7084075989691,13.477238817180439,11.973091565603559,11.471197192872951,70.78626566962902,18.75387848739056,9.741555509003167,3.7064816567525862,4.706118150116245,3.8306668902284384,1210.4026271951595,4.107736516875402,6.9353870471242,242.7901897957273,0.0,0,0.0,0.0,0.0,15.722073560500741,14.495707011170145
2021-01-02 00:00:00,1015.5962640037319,14.369372103286796,13.528069429174273,11.843876129548292,71.51615997388018,19.33179495607401,10.281160938302342,3.257106100698459,4.980533858092298,4.104084149860078,1209.9695550622255,4.778129278649757,6.1875157057690044,235.9088471724266,0.2738332670934476,0,27.876860053459286,0.0,77.34274219883159,16.839159292917152,15.717424424149055
2021-01-02 01:00:00,1015.762100304653,17.43731802875504,15.23044402463978,13.301778540642871,66.74126621135284,21.802232204241047,11.38232622841629,3.226849647164954,5.575232605800299,4.192939383783835,1210.5196518518612,3.520440069218923,4.581517104366261,247.9198249316549,0.0,1,91.36324686582903,138.49743270488267,226.2422033422364,18.10390040137137,17.3770755635046
2021-01-02 02:00:00,1016.5724493036918,19.510099963852042,16.721423620954823,12.896931797725928,65.2124764441543,23.04450612683951,11.481188124218665,3.0396565092255248,5.205369137424988,4.811832346348371,1209.4311335314144,2.525558952095732,4.553698769323284,243.56893878363238,0.37533451387979266,0,171.1597336145901,200.17785993394608,345.94686536176783,18.31553903666898,18.482446117277654
2021-01-02 03:00:00,1016.5395954931422,20.253201144928795,16.13402202284358,12.62914236417209,63.76864818412228,23.92076288020313,12.716251870929108,3.0249208085490844,6.09865888681139,4.67858797560382,1212.7000008172183,3.503684876446808,4.405883728384569,237.1020003579153,0.0,0,203.30303318729975,423.73897814215724,518.3560177517286,20.466017308961447,20.269425666186876
2021-01-02 04:00:00,1016.6758391210711,22.319881489706823,16.86711049851169,13.338951369500247,65.06769025365861,25.623488965952284,12.469431975019122,3.3750666453632436,6.53953606150717,5.307206441830161,1208.726399857188,1.916093697118633,3.6015866077375813,238.59859290119982,0.0,1,249.40720938901472,476.34410026057117,643.2680006258478,20.944407215919057,21.184594873717458
2021-01-02 05:00:00,1016.7864296808751,23.12373804131493,17.9073798373681,12.686849755067966,57.08887324680895,24.69442657324513,13.361566087134786,3.3609607646360935,6.8228984411248454,5.0416207985050585,1209.4585395696365,2.0664883745955067,3.9459132803197727,234.62177808442044,0.0,0,308.7555599799836,550.5801925428041,609.2990508816242,21.19186650265989,21.84403663538069
2021-01-02 06:00:00,1018.2488519866291,22.615313165208942,16.01558280803232,12.077575982867236,56.76207117165293,26.173340374371854,12.804817435026958,3.2838299554702655,6.646392267677013,5.104406455892781,1210.901358582747,1.9772284954721109,3.917144186009781,234.69729339193702,1.3645620324673535,0,294.74548279488204,634.0041638758855,783.891344569396,21.888155333248022,22.255282197448288
2021-01-02 07:00:00,1016.3017398419537,21.94146870772285,16.745280185007715,11.425446613395994,54.20508956425184,26.605272536771057,13.110770044120166,3.5108019313492504,6.78586534395011,4.941413426821524,1210.739016652407,1.9124825934535106,2.9276331188547555,201.9060309561976,0.0,1,277.56060729887975,538.3898176100805,700.3111283064961,21.289988454349746,21.6516572243219
2021-01-02 08:00:00,1016.3059299441297,21.099313397946723,14.888770060891078,9.717632137789463,54.83461470371052,25.916123992256967,11.799234389803868,3.5740506799167266,6.3328253048284076,4.854378602377998,1210.432607972825,2.1439504491860273,4.157518042072732,222.38177392055576,0.9111898378465945,0,241.5436924076273,482.2676700557355,571.012668272472,20.588633772485146,20.919228919136195
2021-01-02 09:00:00,1016.1510116454019,20.7174081288374,14.384039021890478,8.890693405513959,54.51860690994648,24.437544047388545,11.386485996269036,3.9654056907470103,6.0612326869652335,4.763175272958149,1210.5522020639444,2.164592688213986,2.641631016761819,219.5286385051574,0.0,0,201.90613156317264,431.68728180833335,440.1451639973552,20.24166366001941,20.489247237913002
2021-01-02 10:00:00,1017.3785133453453,19.22890690815252,12.987391667612137,7.839839092985267,52.282150097483196,22.849159611934578,11.10631578323716,4.377839270858386,5.855883128645551,4.1137302884178775,1207.697918852732,2.4393223706885125,3.6059950792282995,190.2295540488341,0.0,0,167.5016710291735,334.8944836645323,399.3548870692023,18.619606130129192,19.086601624441254
2021-01-02 11:00:00,1017.869944535633,16.515784279499627,11.33003758996245,6.433334146770291,53.660031586163505,21.23501299234131,10.653479012292454,4.822826362579964,5.387589711075568,4.263916385887906,1211.2485569574285,2.159997922648385,4.275169969926585,170.28754258908089,0.062191923148020634,0,47.45241639619726,139.18319124524078,191.731291433115,16.66925722091678,17.01483643864785
2021-01-02 12:00:00,1016.9539270057509,15.018609738928273,10.030848002864163,6.02513957633861,50.97057103813317,19.84853710304718,10.070635570940789,5.149844179382183,4.843528506396529,3.8984051525516965,1209.3066742040849,3.1471217786338284,5.873749063067534,166.16501086930882,0.0,0,12.581049366878561,58.68861620091636,24.13004514660476,15.027570767609161,15.24856253722251
2021-01-02 13:00:00,1016.4485057615401,13.32882356447678,9.474657793769103,6.041616822849249,53.09234963185749,18.718989353343833,8.679867265511508,5.125444544152958,4.508723383519841,3.8474193655993423,1210.5816984472428,2.691851201298315,5.768749952317079,168.40902677085026,0.0,0,0.0,0.0,0.0,13.603338637347388,13.747000534366867
2021-01-02 14:00:00,1016.5337678671741,11.432733500265718,8.82978840976559,5.216527429709266,57.911953405484375,16.596378097270296,8.748840323288713,5.8794368327870625,4.027569418784769,3.4845961476713665,1207.101927997458,4.616692741818914,6.39243035101958,186.24956168971983,0.0,0,0.0,0.0,0.0,12.347771316328828,12.266169699535242
2021-01-02 15:00:00,1017.7836750520303,10.429461834593369,7.512685638988011,4.462001888549718,56.9489831528929,16.13607122190591,7.383657717395382,5.982245264124487,4.045015247193229,3.0099443763562848,1209.166633745365,3.4245506130106573,5.408176315562539,159.46527639383018,0.0,0,0.0,0.0,0.0,11.705427639763835,11.345532067546502
2021-01-02 16:00:00,1017.924730355885,8.96568335226312,7.159527718988203,4.529489216408156,57.384554287578474,15.870427836295029,7.5952153913208145,6.088176948237571,3.7032402568234373,2.8690593635734922,1208.0967517586996,4.107030159537698,6.249690138655812,146.4665473664284,0.7743776763736977,1,0.0,0.0,0.0,9.904770368271013,9.748702334217393
2021-01-02 17:00:00,1017.8286089779539,6.571689386757877,7.289234806448843,6.231380734089746,56.09414278307323,14.173503424701895,6.628854524694872,6.799365833724338,3.479054037214779,2.7939654007489394,1208.9588258310355,3.620812959402479,7.846377324982484,139.3365164771711,0.0,0,0.0,0.0,0.0,10.953429470064787,9.559832531567809
2021-01-02 18:00:00,1016.9226248551109,8.178510346676616,6.7375081678654904,6.1770455585092865,56.321228364112336,13.327802598358348,7.227880469221577,7.024706606916468,3.386663248632542,3.0971913108951696,1208.4072403962184,3.7607498819869436,5.0717769966911295,126.77277674994208,0.6991982092786165,1,0.0,0.0,0.0,10.380838203008429,9.258883916487893
2021-01-02 19:00:00,1017.6986554802027,6.900909836498452,8.138356604475657,6.791829575870525,58.59026641380063,13.532072669107384,6.377566146061221,6.9321346380399484,3.6521225298063227,2.6764280723618294,1208.137507412069,3.8423381003085284,7.3599693413175835,142.85964538872022,0.20129510596241662,0,0.0,0.0,0.0,8.745674619827293,8.19940878302248
2021-01-02 20:00:00,1017.6610759355256,8.803207738442586,9.011743721458167,7.911652638713417,62.413580346207965,15.192130353149151,7.303079930099556,7.111374226405463,3.857051530445355,2.816817382468542,1206.3725065665424,3.180247137065371,6.083771877814725,127.65630377788604,0.0,0,0.0,0.0,0.0,11.180516486585002,9.944248302036415
2021-01-02 21:00:00,1017.7943485399397,9.390736388743385,10.969010311036303,8.467482169164994,65.99610207397699,15.727486223400494,8.529076842671742,7.153489841748886,3.7132370289191425,2.925755032252713,1207.014098691047,3.5721231290728115,4.401982937308997,144.42975260270052,0.0,0,0.0,0.0,0.0,12.826554145963728,11.36409774553047
2021-01-02 22:00:00,1018.3650451548446,10.711495435080112,10.703246713407925,10.660819034224257,67.92244915773283,17.438415448032018,8.521082654622052,7.248769936586866,3.9924630660448748,3.103592104112761,1206.5111390156592,2.66882432165803,3.650320532222835,124.99853851474627,0.23122768991124332,0,0.0,0.0,0.0,13.766960698838888,12.346660736384868
2021-01-02 23:00:00,1017.8920838944806,11.66405983733738,11.961915708852871,10.893146063429048,69.3033318416659,18.1802686048052,9.985499669393922,7.024998946658161,4.802673423470422,3.7508178706020736,1206.7885139522057,1.9329212427932005,5.231189020505564,122.76719961745333,0.0,0,0.0,0.0,0.0,14.786029309382453,13.394356860225834
2021-01-03 00:00:00,1018.2984134319332,14.879904842848553,13.862083969093572,12.416384974693461,68.5248862718641,20.41531177376991,10.958591240710126,6.4665131520811645,4.72497335230228,4.040580666214642,1206.8671495183582,1.807376010093208,4.397073837614661,108.29691938981816,0.0,0,0.0,0.0,0.0,16.562345432093995,15.406992445569141
2021-01-03 01:00:00,1017.8481619299321,15.978984096106233,15.07310147281384,12.513595646080407,72.00699254810876,21.473764683890256,11.136151122873528,6.934050436032183,5.497725934418277,4.5671352246900945,1205.5968662721589,2.329600149612098,2.9348318767407866,96.58507365533315,2.0717519376813227,0,64.82228936352887,166.33506563950067,158.5457386603972,18.230738189279432,17.1651746640215
2021-01-03 02:00:00,1018.0609246503974,19.677109465089945,15.4004376776274,13.450220601635651,73.23960061646332,22.63374797233803,11.598676746756315,6.498706597269086,6.0733818397508035,4.8082818015453865,1203.7238277116114,2.1741853627263628,3.1380578775374874,96.08878053383552,0.0,0,165.30688343829,319.8748630956969,247.6448116725894,19.965515098384564,19.29543403971916
2021-01-03 03:00:00,1018.3668801826592,21.718609109489847,16.22086492095271,13.102251379929521,75.33787195848683,24.042141447718087,12.31080181633255,5.898095158945447,6.384507132458447,5.327951480330218,1204.6474838069623,1.3047815280725246,2.7510041037029054,89.03346445798371,0.6014948003655888,0,197.0600526265457,405.26873890836475,534.495913770912,19.795945561987452,20.258786034328423
2021-01-03 04:00:00,1016.7250133477845,21.370365537767828,17.146094279487425,13.1894680840735,81.57425579391963,24.597625244995015,12.4579667299507,5.478115272179856,6.446612623803077,5.024455931033107,1206.6784426591673,1.8240502503376963,3.8222519628878056,110.31932695720427,0.0,1,214.88270370236734,526.2053264268518,542.8717327835869,21.106682542011157,21.264392276072126
2021-01-03 05:00:00,1017.6605375647339,22.938786130076036,16.58256010632935,12.722166907844892,75.60742096112358,26.790234737025216,12.95378765331504,5.448259041414678,6.5906506424980265,5.10700507878764,1205.2296848224407,2.792768723018816,3.7768367624932258,96.4552722802015,0.0,1,290.9439086360182,529.4907665749736,721.2848775001355,22.90478093727906,22.68311992555162
2021-01-03 06:00:00,1017.5621435795414,22.492225934594416,16.57141545162052,12.03614326388945,80.13724808595369,25.951809093220756,12.981035983478957,4.9443479923264855,6.950381490039291,4.939954730973328,1200.1157703809918,3.176683293013519,4.937165580660654,109.52500539592066,0.0,0,294.41218344859584,574.8959929562319,697.8486991519713,21.989793325636715,22.25775039854204
2021-01-03 07:00:00,1017.4461220282744,22.287467299216793,16.27628603341502,11.088380132721905,84.32379791876086,26.117812002075507,12.563352588357477,4.718702715465932,5.982009606854849,5.298426625042147,1202.65153360472,2.9194354156239863,7.132303790463128,101.66356817573599,0.0,0,278.06198355057444,594.4269879969643,682.551014140566,22.52830986777517,22.46268663565846
2021-01-03 08:00:00,1017.75249567586,22.470349522981273,15.895897169482836,9.885610368881549,80.0585980666995,24.927717856271236,12.918027361313923,4.4646410816043165,6.206170970460532,5.062937332830595,1203.011236433433,4.210187187245811,6.209083982132735,98.28719620131889,1.0799073893106002,0,278.0387435342855,579.9169484445509,604.0993861418872,22.662048876742674,22.55793680167344
2021-01-03 09:00:00,1019.1805397176531,20.629877466202,14.03050353024914,9.707768605737227,82.5706981371368,23.71667677612938,11.369832348685778,3.8867116224006426,6.230358541595143,4.978781398425995,1201.3820176378342,3.6803959548265714,5.893633302549974,91.02990554718903,0.05885291115937297,0,157.46164229500195,470.3216532448021,564.2784682747316,19.502666955976924,20.229621968583846
2021-01-03 10:00:00,1017.3004827812183,20.21775362935171,12.187508960296938,7.545644231542025,83.43081039920074,22.883059744541033,11.510515076199857,3.4912031820900533,5.682542598431609,4.37217515615232,1200.5851937125328,4.932163465844042,5.876517867636437,107.84091766675411,0.0,1,181.52488129939778,326.4343391093727,410.4721179968214,17.747894161241177,18.797656524012933
2021-01-03 11:00:00,1018.772909308551,16.732989625728123,10.850744656553958,6.95135581847381,84.42509347649919,22.103510537304725,9.768784480396906,3.5450748073364418,5.636184229375188,4.380903691928365,1200.256395347346,4.544974657040682,7.071309711916001,105.30904687260004,0.0,0,98.73926873970615,158.47942861250368,179.7287612890336,16.80724768831869,17.300259063826
2021-01-03 12:00:00,1016.6537041827073,15.699535432732162,9.892692433340251,6.136529986484956,81.80808568078757,19.739634104300873,9.433103035591445,3.1612716213757293,4.992129187937965,4.041039923590791,1200.5521894854346,3.5598707995969114,6.123334683974648,119.73980697679909,0.0,0,0.0,0.0,0.0,16.060395130708287,16.07106938046723
2021-01-03 13:00:00,1017.7303786008891,12.997637028250288,8.679866752542265,5.668041341035931,86.06224504128323,18.011819743020173,9.136562963458383,3.149833915574663,4.63812020441374,3.7172241538557134,1198.3281704631954,3.5710855418607954,6.482857732959108,107.31372969812467,0.1079619210810826,0,0.0,0.0,0.0,14.619591302688953,14.376094353585767
2021-01-03 14:00:00,1018.1233501258569,11.557044606820972,8.254713366374295,4.949803129833926,85.82146195936232,17.077732122184578,8.466284931875338,2.761719206583131,4.195065067150814,3.2633468183618963,1200.1434040189329,3.171395879059058,4.388437812148501,124.87752228545212,0.0,0,0.0,0.0,0.0,13.859424345483534,13.154561313232907
2021-01-03 15:00:00,1018.453564533753,9.030135390376655,6.983113663783458,5.126324941923548,84.8749436377052,16.006870613239588,7.331420378245457,2.9495634551050727,3.8348376364585666,3.3893367922868225,1198.3796623578996,3.0799383606511666,5.552200107660707,139.83994166730156,0.041501096320956,1,0.0,0.0,0.0,11.33291421754855,10.79083906914644
2021-01-03 16:00:00,1018.5415907406757,8.037105583438391,6.773093659710995,5.084287946992941,81.24963370818442,15.625271661719966,7.377736230404166,3.173374872183583,3.591539901693813,3.3708310312542773,1196.9858588177108,2.453385364670387,3.467827815914261,131.30255037167402,0.054747052582726,0,0.0,0.0,0.0,10.823140355378406,9.85768091764314
2021-01-03 17:00:00,1018.591902095029,7.1917441741782,6.616604830812295,4.93268930361528,82.07332168594311,14.381320281451837,7.174198556944285,3.241801259957542,3.6053445199337526,2.6188202031935948,1198.5361597103736,1.5916316507166088,3.7514625880487955,141.9667996193351,1.3517971406935239,0,0.0,0.0,0.0,9.651304148988697,8.794284370453527
2021-01-03 18:00:00,1017.6594616451769,6.414760019607949,7.003063623947975,6.216994077114082,78.80772123866004,14.321996339265617,6.8438245950391785,3.1102775982564697,3.345087006835427,2.9440887959185913,1195.364699151139,1.1770374019689407,2.9973066184791444,145.71890246177583,0.0,0,0.0,0.0,0.0,8.525784038705277,7.797922054251884
2021-01-03 19:00:00,1017.546393103688,7.736050463894679,8.429762516030756,6.6105675249391105,78.46622811358779,14.56408266072575,7.560623337263029,3.2342582398984323,3.741752237264655,2.2653189781850402,1195.8611104075453,1.9942615882830608,4.40509566379868,165.17145390591924,0.3578619311519262,0,0.0,0.0,0.0,10.36463979576262,9.115010496372435
2021-01-03 20:00:00,1018.5771187086748,8.526971073629348,8.933045967643558,7.327495039692664,81.80693585434176,14.227339886327055,8.496713203581757,3.7175775185772806,3.831607079243907,3.094491505355166,1195.3609585039567,1.8628683533662111,3.1675758327192063,156.3539927508848,0.02550259160559637,0,0.0,0.0,0.0,10.437054393684061,9.554382974201975
2021-01-03 21:00:00,1017.7088061420831,9.758634036941507,9.675261869299092,9.113154599167672,75.93164224066888,15.275693277645937,8.531086389464484,4.112206559403882,4.159223116414145,2.7774409392677906,1197.6040369408406,1.9269357536827458,4.824326750922799,166.29406490915346,0.0,0,0.0,0.0,0.0,12.588126481894053,11.271580059416209
2021-01-03 22:00:00,1016.809080072775,12.075875957742351,10.660785668397306,10.286734311227441,71.50723252456346,16.458051855197176,9.272600747130536,4.396994741387172,4.0242151288014005,3.295006530420148,1194.3149792313607,2.299742036887729,4.163018700676857,165.745385501486,0.29670647977440856,0,0.0,0.0,0.0,12.404901161618929,11.92570479194817
2021-01-03 23:00:00,1016.8874689031381,13.943989000045256,11.974340281375431,11.261046455305296,72.31856356462859,17.78101285153906,10.083581816358535,4.550271675793877,4.271876122988933,3.426812213526127,1192.3986444293496,2.2459142399141125,5.456284451198645,165.28365522335974,0.0,0,0.0,0.0,0.0,14.589834150782847,14.051279134142375
2021-01-04 00:00:00,1017.0197207526744,14.7375387171056,13.641474268282673,12.096292646405969,67.29640814787338,20.397729937435198,10.011617349443123,5.05956488849732,4.999162848873646,3.9568777010101197,1193.5403323617961,3.0919961788875705,4.832961434861661,167.91824314318828,1.118914098091064,1,0.0,26.314399670243873,0.0,16.759608022065247,15.831747842522336
2021-01-04 01:00:00,1018.1109360507039,17.33168898372407,14.95563392503391,11.719899351925234,65.64408633166921,21.697939316446988,11.52076906924335,5.647767449589058,5.967988690365681,4.478341593796587,1194.1623464369065,4.713878968815502,5.960442726243593,199.64170007617938,0.26755780512438443,0,70.62827394344968,140.92793093761674,108.32180144118756,18.347163520824694,17.55185116599167
2021-01-04 02:00:00,1017.7818427213425,18.56347951751924,15.21417250126545,12.334001040645285,64.0354680515646,23.039748031545717,11.579554099090577,5.725069224113142,6.003241755618912,4.228537347254594,1194.092778482995,4.422907452966071,7.260490090588241,183.80826049992902,0.9079216377451381,0,140.90340087591346,296.05873531062184,396.28442162301235,19.475298597124933,18.92580238521338
2021-01-04 03:00:00,1018.1717859458107,20.673202970772568,16.440686637224854,13.788982155037756,63.371129610132286,22.94628242941815,12.264521686395328,5.673370412836274,5.949770910078478,4.776632199520729,1195.2054718815773,3.981628799439851,7.456018766436114,208.16416860603593,1.1640331578285266,0,208.9033411859246,452.0089578987718,438.1464222451919,21.76540957162035,21.012068413293235
2021-01-04 04:00:00,1017.2259251711437,21.508378615892294,15.85971907604689,12.429291514895057,64.37393799117842,26.223890852015934,13.709068370099772,6.326215286993206,6.383940532562924,4.936556730778114,1193.975449316212,4.01856420536525,7.394410128572071,211.52177776989106,0.27728350350253717,1,275.2234999981678,489.9714706870006,624.8189947092253,22.411371735438554,21.92489814085209
2021-01-04 05:00:00,1017.6397581746106,23.861455826707783,17.10220911878198,12.678866101864235,62.02537496090287,25.348418955657632,12.892968432657883,6.940880280480479,6.594406120922339,5.475320728321257,1192.4164629793454,2.850030380170087,6.7072676397942335,222.98731438821326,0.024857677585235494,0,253.97614393757425,618.1145592063309,715.0184318244736,21.511037564599025,22.098243287820203
2021-01-04 06:00:00,1017.9555049361157,23.254588705240074,17.157757066607378,11.512051788722328,60.43938893869646,27.025906377969477,12.644130091806035,6.474572644945757,6.226322351853428,5.2863522015700575,1191.0184145886758,4.660180101412122,6.605029612523504,214.85287977416775,0.0,1,273.01715228873246,546.0961459216154,674.9349060724728,22.93567079233997,23.154268025720167
2021-01-04 07:00:00,1017.1466083315336,22.574786220639453,16.091455336290366,10.981075437555855,55.90185076445039,25.07093421740875,13.146789669156759,6.885330173937621,6.722813913240524,4.923667568892197,1193.237321751893,4.228926569479908,7.195704780655765,217.9788157632516,0.0,0,276.1428471560079,591.8175344909939,667.83753589335,22.668889454922432,22.733218533899333
